Date,Open,High,Low,Close,Adj Close,Volume,Days
2018-04-25,241.509995,242.630005,239.600006,242.169998,222.744705,2354800,50
2018-04-26,243.220001,245.470001,242.770004,244.660004,225.034988,2106800,51
2018-04-27,245.229996,245.570007,243.889999,244.919998,225.274109,2178600,52
2018-04-30,245.509995,246.050003,242.850006,242.919998,223.43457,2146100,53
2018-05-01,242.449997,243.520004,240.759995,243.440002,223.912827,2323100,54
2018-05-02,243.210007,244.020004,241.360001,241.779999,222.385971,1636400,55
2018-05-03,240.880005,241.899994,237.919998,241.210007,221.861679,2666500,56
2018-05-04,240.25,245.059998,239.889999,244.410004,224.804977,1785200,57
2018-05-07,245.190002,246.190002,244.460007,245.169998,225.504059,3127200,58
2018-05-08,244.830002,245.529999,243.570007,245.160004,225.494888,1924500,59
2018-05-09,245.860001,247.899994,245.360001,247.539993,227.683945,1506200,60
2018-05-10,248.360001,250.199997,248.25,249.860001,229.817856,1537600,61
2018-05-11,250.039993,250.919998,249.479996,250.470001,230.378937,1703500,62
2018-05-14,251.119995,251.759995,250.210007,250.75,230.636459,1478200,63
2018-05-15,249.5,249.520004,248.059998,249.029999,229.054428,2600600,64
2018-05-16,249.080002,250.539993,249.070007,250.089996,230.029404,2588700,65
2018-05-17,249.789993,250.990005,249.080002,249.880005,229.836258,1714200,66
2018-05-18,249.529999,249.850006,248.889999,249.259995,229.265961,1702800,67
2018-05-21,250.770004,251.679993,250.429993,251.089996,230.949203,1262900,68
2018-05-22,251.669998,251.940002,250.100006,250.369995,230.286957,1055400,69
2018-05-23,249.119995,251.149994,248.949997,251.149994,231.004379,1484100,70
2018-05-24,250.740005,251,248.759995,250.669998,230.562851,2025300,71
2018-05-25,250.039993,250.639999,249.490005,250.039993,229.983444,1654700,72
2018-05-29,248.279999,249.080002,245.970001,247.149994,227.325211,4465800,73
2018-05-30,248.529999,250.880005,248.429993,250.410004,230.32373,1359700,74
2018-05-31,249.990005,250.300003,248.279999,248.789993,228.833694,2378800,75
2018-06-01,250.229996,251.649994,250.169998,251.410004,231.243515,1953900,76
2018-06-04,252.169998,252.800003,251.960007,252.520004,232.264481,2031500,77
2018-06-05,252.660004,253.130005,251.869995,252.869995,232.586411,1491200,78
2018-06-06,253.369995,254.960007,252.720001,254.889999,234.444397,2763200,79
2018-06-07,255.369995,255.699997,253.880005,254.770004,234.334,2615900,80
2018-06-08,254.360001,255.619995,254.190002,255.570007,235.069824,1517500,81
2018-06-11,255.789993,256.670013,255.699997,255.899994,235.373383,2648000,82
2018-06-12,256.390015,256.630005,255.600006,256.329987,235.768829,1182200,83
2018-06-13,256.529999,256.769989,255.229996,255.309998,234.830704,2507800,84
2018-06-14,256.309998,256.619995,255.460007,256.049988,235.511307,1913800,85
2018-06-15,255.270004,256.070007,254.130005,255.830002,235.308975,2000100,86
2018-06-18,254.179993,255.360001,253.710007,255.220001,234.74791,2015800,87
2018-06-19,252.830002,254.460007,252.419998,254.25,233.855728,1863300,88
2018-06-20,254.970001,255.369995,254.320007,254.710007,234.278809,1578200,89
2018-06-21,254.660004,254.669998,252.580002,253.119995,232.816376,4037600,90
2018-06-22,254.399994,254.520004,253.320007,253.570007,233.230286,3092000,91
2018-06-25,252.369995,252.509995,248.350006,250.059998,230.001801,6690000,92
2018-06-26,250.660004,251.529999,249.910004,250.610001,230.50769,2968600,93
2018-06-27,251.270004,252.729996,248.429993,248.529999,228.594528,3433800,94
2018-06-28,247.300003,249.600006,246.630005,248.880005,229.987122,2638400,95
2018-06-29,249.979996,251.360001,249.100006,249.509995,230.569351,3711600,96
2018-07-02,247.559998,249.889999,247.320007,249.800003,230.837296,1943100,97
2018-07-03,250.679993,250.759995,248.440002,248.789993,229.903976,1157900,98
2018-07-05,250.070007,250.940002,248.910004,250.919998,231.872269,1948100,99
2018-07-06,250.910004,253.389999,250.520004,253.009995,233.803604,2622200,100
2018-07-09,254.050003,255.320007,254.009995,255.25,235.873566,3979500,101
2018-07-10,255.75,256.299988,255.449997,256.140015,236.69603,1314500,102
2018-07-11,254.600006,255.410004,254.029999,254.389999,235.078873,2335100,103
2018-07-12,255.660004,256.660004,255.009995,256.570007,237.093384,2874000,104
2018-07-13,256.48999,257.160004,255.990005,256.790009,237.296692,1814500,105
2018-07-16,256.890015,257.01001,256.160004,256.630005,237.148819,993500,106
2018-07-17,255.850006,258.059998,255.800003,257.730011,238.165329,1825900,107
2018-07-18,257.76001,258.320007,257.279999,258.200012,238.599625,2606800,108
2018-07-19,257.5,257.899994,256.75,257.220001,237.694031,2050500,109
2018-07-20,257,257.649994,256.779999,256.980011,237.472275,2710700,110
2018-07-23,256.730011,257.609985,256.399994,257.470001,237.925064,1447000,111
2018-07-24,258.839996,259.570007,257.820007,258.679993,239.043167,2916000,112
2018-07-25,258.540009,261.25,258.429993,261.049988,241.233307,2608700,113
2018-07-26,260.140015,261.01001,260.100006,260.279999,240.521744,2166500,114
2018-07-27,260.730011,260.73999,257.579987,258.589996,238.959991,2666200,115
2018-07-30,258.600006,258.779999,256.640015,257.100006,237.58313,1601400,116
2018-07-31,258.019989,259.089996,257.600006,258.399994,238.784515,1992500,117
2018-08-01,258.640015,259.190002,257.350006,258.079987,238.488708,1651700,118
2018-08-02,256.730011,259.600006,256.480011,259.390015,239.699295,1767300,119
2018-08-03,259.600006,260.660004,259.390015,260.660004,240.872925,2017600,120
2018-08-06,260.559998,261.829987,260.200012,261.640015,241.778519,1843000,121
2018-08-07,262.200012,262.779999,262.079987,262.369995,242.453094,2619200,122
2018-08-08,262.230011,262.670013,261.790009,262.230011,242.3237,1560400,123
2018-08-09,262.329987,262.73999,261.76001,261.899994,242.018753,1084400,124
2018-08-10,260.359985,260.959991,259.429993,260.119995,240.373901,2395500,125
2018-08-13,260.410004,261.070007,258.899994,259.140015,239.468292,3684700,126
2018-08-14,259.940002,261.070007,259.549988,260.809998,241.011505,1531800,127
2018-08-15,259.429993,259.549988,257.390015,258.890015,239.237274,2587800,128
2018-08-16,260.359985,261.890015,260.350006,260.98999,241.177872,1693100,129
2018-08-17,260.709991,262.380005,260.350006,261.859985,241.981766,2278800,130
2018-08-20,262.399994,262.73999,261.899994,262.440002,242.517776,1245500,131
2018-08-21,263.01001,263.970001,262.859985,263.01001,243.044525,1937900,132
2018-08-22,262.640015,263.450012,262.390015,262.929993,242.970566,1708100,133
2018-08-23,262.679993,263.630005,262.209991,262.549988,242.619415,2308100,134
2018-08-24,263.160004,264.290009,263.109985,264.200012,244.14418,2328900,135
2018-08-27,265.380005,266.350006,265.26001,266.190002,245.983109,2371000,136
2018-08-28,266.76001,266.829987,265.890015,266.339996,246.121735,3026900,137
2018-08-29,266.589996,268.049988,266.339996,267.799988,247.47084,2116100,138
2018-08-30,267.309998,267.709991,266.119995,266.709991,246.463638,2625500,139
2018-08-31,266.329987,267.220001,265.829987,266.720001,246.47287,3172400,140
2018-09-04,266.350006,266.660004,265.26001,266.350006,246.130997,3623300,141
2018-09-05,265.910004,266.130005,264.519989,265.600006,245.437881,4595500,142
2018-09-06,265.690002,265.98999,263.700012,264.820007,244.717072,1687900,143
2018-09-07,263.630005,265.26001,263.450012,264.179993,244.125717,2634100,144
2018-09-10,265.279999,265.570007,264.51001,264.679993,244.587708,2832700,145
2018-09-11,264.029999,266.049988,263.679993,265.679993,245.511871,3420400,146
2018-09-12,265.609985,266.26001,264.829987,265.709991,245.53952,3019800,147
2018-09-13,266.779999,267.420013,266.470001,267.220001,246.934937,2087500,148
2018-09-14,267.470001,267.619995,266.470001,267.359985,247.064285,1861000,149
2018-09-17,267.220001,267.26001,265.589996,265.850006,245.6689,2515300,150
2018-09-18,266.100006,267.920013,266.089996,267.299988,247.00882,1823600,151
2018-09-19,267.350006,268.029999,267.230011,267.600006,247.286072,2077500,152
2018-09-20,268.890015,270.100006,268.790009,269.75,249.272903,3349700,153
2018-09-21,270.549988,270.670013,269.369995,269.559998,249.097244,1352500,154
2018-09-24,268.929993,269.070007,268.019989,268.660004,248.26561,2070900,155
2018-09-25,269.100006,269.170013,268.149994,268.329987,247.960587,2360400,156
2018-09-26,267.320007,268.540009,265.950012,266.339996,247.23378,2568400,157
2018-09-27,266.880005,268.23999,266.600006,267.079987,247.920731,3077500,158
2018-09-28,266.5,267.649994,266.429993,267.049988,247.892883,1774300,159
2018-10-01,268.459991,269.179993,267.390015,268.040009,248.811874,1968800,160
2018-10-02,267.970001,268.670013,267.549988,268.01001,248.784058,3034100,161
2018-10-03,269.019989,269.470001,267.720001,268.23999,248.997482,2505800,162
2018-10-04,267.570007,267.660004,264.369995,266.040009,246.955368,5004400,163
2018-10-05,266.190002,266.769989,263.019989,264.540009,245.562958,2564700,164
2018-10-08,263.769989,264.850006,262.380005,264.470001,245.497925,3219600,165
2018-10-09,264.100006,265.450012,263.549988,264.130005,245.182343,2078000,166
2018-10-10,263.619995,263.619995,255.369995,255.600006,237.264297,5803900,167
2018-10-11,254.809998,256.290009,248.449997,250.220001,232.270218,9037000,168
2018-10-12,254.389999,254.639999,250.300003,253.600006,235.407776,7116700,169
2018-10-15,253.190002,254.559998,252.039993,252.210007,234.117493,3306200,170
2018-10-16,254.139999,258.100006,253.699997,257.579987,239.102203,3308500,171
2018-10-17,257.75,258.339996,255.070007,257.670013,239.185776,2845800,172
2018-10-18,256.75,257.350006,252.690002,254.050003,235.825455,3046800,173
2018-10-19,254.669998,256.619995,253.149994,253.850006,235.639771,2684200,174
2018-10-22,254.550003,254.860001,252.169998,252.800003,234.665115,2102000,175
2018-10-23,249,252.580002,246.839996,251.279999,233.25415,5206500,176
2018-10-24,251.190002,251.550003,243.25,243.779999,226.292191,4065700,177
2018-10-25,245.710007,249.789993,244.669998,248.149994,230.348694,4443800,178
2018-10-26,244.339996,246.979996,241.039993,243.759995,226.273621,5278700,179
2018-10-29,247.029999,248.350006,238.789993,242.5,225.104004,5126200,180
2018-10-30,242.309998,246.380005,241.800003,246.210007,228.547852,3619100,181
2018-10-31,248.720001,251.080002,248.270004,248.789993,230.942795,4073400,182
2018-11-01,249.630005,251.539993,248.460007,251.369995,233.337723,2870700,183
2018-11-02,252.440002,252.899994,247.75,249.809998,231.889633,3184500,184
2018-11-05,250.320007,251.789993,249.389999,251.229996,233.207764,1912100,185
2018-11-06,251.179993,252.979996,251.119995,252.820007,234.683731,2255200,186
2018-11-07,255.070007,258.320007,254.649994,258.160004,239.640656,3090800,187
2018-11-08,257.48999,258.440002,256.649994,257.720001,239.232193,2466900,188
2018-11-09,256.5,256.640015,253.809998,255.339996,237.022919,3078700,189
2018-11-12,254.690002,254.960007,249.949997,250.410004,232.446594,2710200,190
2018-11-13,250.960007,253.009995,249.279999,249.990005,232.056732,3097000,191
2018-11-14,251.960007,252.339996,246.660004,248.279999,230.469391,3619900,192
2018-11-15,247.020004,251.389999,245.429993,250.850006,232.854996,3911900,193
2018-11-16,249.770004,252.470001,249.259995,251.490005,233.449127,2342800,194
2018-11-19,250.940002,251.210007,246.350006,247.320007,229.578293,2973700,195
2018-11-20,243.839996,245.320007,241.830002,242.770004,225.35466,5000900,196
2018-11-21,244.240005,245.440002,243.520004,243.580002,226.106537,2425500,197
2018-11-23,241.800003,243.350006,241.729996,242.009995,224.649155,830900,198
2018-11-26,244.229996,245.839996,243.850006,245.800003,228.167267,2498500,199
2018-11-27,244.729996,246.600006,244.119995,246.570007,228.88205,2849700,200
2018-11-28,247.720001,252.330002,246.75,252.330002,234.228851,3723300,201
2018-11-29,251.539993,253.25,250.360001,251.809998,233.746155,3279400,202
2018-11-30,251.639999,253.940002,251.350006,253.479996,235.296341,2992800,203
2018-12-03,257.649994,257.73999,255.059998,256.609985,238.201797,3943500,204
2018-12-04,255.850006,256.269989,248.059998,248.649994,230.81282,3837400,205
2018-12-06,244.419998,248.089996,241.130005,248.020004,230.228058,7712700,206
2018-12-07,247.630005,249.240005,241.369995,242.259995,224.881241,3928400,207
2018-12-10,242,243.619995,237.619995,242.550003,225.150436,5983700,208
2018-12-11,245.949997,246.119995,241.190002,242.619995,225.215393,4543200,209
2018-12-12,245.800003,247.160004,243.850006,243.960007,226.459305,4117000,210
2018-12-13,244.860001,245.759995,242.699997,243.880005,226.38504,2610800,211
2018-12-14,241.649994,242.630005,238.770004,239.380005,222.20784,5088500,212
2018-12-17,237.059998,238.220001,231.679993,233.229996,217.671097,6127200,213
2018-12-18,235,235.679993,231.479996,233.139999,217.587112,4691400,214
2018-12-19,233.210007,237,227.779999,229.419998,214.115265,8215600,215
2018-12-20,228.350006,229.899994,223.539993,225.649994,210.596725,12141900,216
2018-12-21,226.740005,229.460007,220.570007,221.160004,206.406311,11811600,217
2018-12-24,219.740005,220.800003,215.070007,215.070007,200.722595,8493500,218
2018-12-26,216.880005,226.100006,214.830002,225.949997,210.876755,11598000,219
2018-12-27,222.960007,228.119995,219.600006,228.050003,212.836655,9578400,220
2018-12-28,229.320007,231.070007,226.520004,227.759995,212.565994,7436100,221
2018-12-31,229.309998,229.970001,227.449997,229.809998,214.479248,6683900,222
2019-01-02,226.179993,230.850006,226.020004,229.990005,214.647247,4891300,223
2019-01-03,228.100006,228.419998,223.970001,224.5,209.523483,3329600,224
2019-01-04,227.539993,232.619995,227.149994,231.910004,216.439163,5100100,225
2019-01-07,232.289993,235.229996,231.320007,233.649994,218.06308,3706000,226
2019-01-08,236.050003,236.460007,233.429993,235.919998,220.181625,3546600,227
2019-01-09,236.710007,237.940002,235.460007,237.009995,221.198975,4565000,228
2019-01-10,235.649994,238.169998,234.850006,238,222.12291,2813500,229
2019-01-11,236.850006,238,236.240005,237.889999,222.020248,2551000,230
2019-01-14,236.100006,237.389999,235.690002,236.580002,220.797592,2653400,231
2019-01-15,236.970001,239.589996,236.970001,239.350006,223.382843,5103700,232
2019-01-16,239.720001,240.770004,239.520004,239.880005,223.877487,4066700,233
2019-01-17,239,242.550003,238.949997,241.669998,225.548065,3059000,234
2019-01-18,243.559998,245.369995,242.759995,244.919998,228.581253,4943300,235
2019-01-22,243.389999,243.580002,239.970001,241.660004,225.538727,5786300,236
2019-01-23,242.679993,243.339996,239.580002,242.020004,225.874725,3076400,237
2019-01-24,241.899994,242.820007,240.910004,242.259995,226.098724,2197100,238
2019-01-25,244.110001,245.110001,243.669998,244.320007,228.021286,3677500,239
2019-01-28,242.089996,242.490005,240.630005,242.429993,226.257385,2407800,240
2019-01-29,242.550003,243.119995,241.270004,242.130005,225.977371,2436900,241
2019-01-30,243.660004,246.779999,242.880005,245.960007,229.551865,6028400,242
2019-01-31,245.860001,248.529999,245.679993,248.009995,231.465134,5308100,243
2019-02-01,248.309998,249.289993,247.460007,248.220001,231.661118,3718500,244
2019-02-04,248.300003,250.020004,247.589996,249.990005,233.313065,2541700,245
2019-02-05,250.440002,251.330002,249.919998,251.100006,234.348984,3613300,246
2019-02-06,250.75,251.220001,249.949997,250.789993,234.059647,2052200,247
2019-02-07,249.039993,249.580002,246.619995,248.330002,231.763763,3907800,248
2019-02-08,247.009995,248.710007,246.199997,248.649994,232.062424,2512600,249
2019-02-11,249.279999,249.509995,248.220001,248.779999,232.183731,2986600,250
2019-02-12,250.380005,252.360001,250.339996,252,235.188934,5980500,251
2019-02-13,252.820007,253.660004,252.389999,252.759995,235.898239,3569100,252
2019-02-14,251.649994,253.360001,250.830002,252.199997,235.37561,3247800,253
2019-02-15,254.029999,255,253.809998,254.979996,237.970154,2806600,254
2019-02-19,254.149994,256.089996,254.149994,255.419998,238.380783,2509300,255
2019-02-20,255.410004,256.380005,254.889999,256.01001,238.931442,2156300,256
2019-02-21,255.330002,255.639999,254.039993,255.080002,238.063477,2020000,257
2019-02-22,255.690002,256.809998,255.449997,256.609985,239.491394,2119400,258
2019-02-25,258.089996,258.609985,256.880005,256.98999,239.846085,2941300,259
2019-02-26,256.549988,257.640015,256.410004,256.799988,239.668701,4629600,260
2019-02-27,256.059998,257.019989,255.100006,256.670013,239.547424,2136400,261
2019-02-28,256.420013,256.880005,255.850006,256.070007,238.987457,2207000,262
2019-03-01,257.809998,258.209991,256.329987,257.829987,240.630005,2867000,263
2019-03-04,258.869995,259.100006,254.490005,256.839996,239.706085,3384200,264
2019-03-05,256.98999,257.170013,255.960007,256.540009,239.426086,2475900,265
2019-03-06,256.619995,256.619995,254.600006,254.899994,237.895508,2514900,266
2019-03-07,254.479996,254.600006,251.949997,252.850006,235.982208,6441200,267
2019-03-08,250.880005,252.449997,250.339996,252.339996,235.506271,4522300,268
2019-03-11,253.039993,256.119995,253.020004,256.019989,238.940765,1884200,269
2019-03-12,256.519989,257.459991,256.369995,256.929993,239.79007,2271900,270
2019-03-13,257.839996,259.589996,257.690002,258.679993,241.423294,1974300,271
2019-03-14,258.679993,259.119995,258.040009,258.589996,241.339325,1557500,272
2019-03-15,259.019989,260.570007,258.869995,259.850006,242.515259,3151200,273
2019-03-18,260,260.98999,259.769989,260.779999,243.383255,1830000,274
2019-03-19,261.809998,262.589996,259.880005,260.859985,243.457901,4061800,275
2019-03-20,260.540009,261.769989,258.839996,259.929993,242.589966,3415200,276
2019-03-21,257.679993,261.859985,257.679993,261.429993,245.363297,2968300,277
2019-03-22,260.070007,260.609985,256.369995,256.459991,240.698776,4317400,278
2019-03-25,256.089996,257.279999,254.949997,256.230011,240.48291,2893600,279
2019-03-26,258.01001,259.119995,256.730011,258.079987,242.219193,3177600,280
2019-03-27,258.149994,258.730011,255.229996,256.880005,241.092957,2714300,281
2019-03-28,257.450012,258.220001,256.269989,257.880005,242.031494,1716700,282
2019-03-29,259.339996,259.720001,258.179993,259.540009,243.589508,2831100,283
2019-04-01,261.459991,262.779999,261.190002,262.529999,246.395706,3303900,284
2019-04-02,262.670013,262.850006,261.809998,262.619995,246.480209,1512600,285
2019-04-03,263.869995,264.25,262.399994,263.109985,246.940079,1933900,286
2019-04-04,263.369995,263.959991,262.670013,263.73999,247.531372,1738500,287
2019-04-05,264.420013,265.059998,264.119995,265.01001,248.723312,1505000,288
2019-04-08,264.570007,265.309998,263.910004,265.23999,248.939163,1720100,289
2019-04-09,264.220001,264.540009,263.290009,263.829987,247.615845,2016900,290
2019-04-10,264.25,264.839996,263.850006,264.73999,248.469971,2990600,291
2019-04-11,265.23999,265.23999,264.089996,264.690002,248.422974,1567700,292
2019-04-12,266.329987,266.769989,265.630005,266.480011,250.103012,1903400,293
2019-04-15,266.570007,266.640015,265.470001,266.299988,249.934006,1584500,294
2019-04-16,267.200012,267.23999,265.859985,266.48999,250.11232,2447700,295
2019-04-17,267.589996,267.609985,265.399994,265.839996,249.502304,1872400,296
2019-04-18,266.440002,266.600006,265.079987,266.339996,249.971512,2788900,297
2019-04-22,265.559998,266.709991,265.470001,266.600006,250.215576,1126500,298
2019-04-23,266.959991,269.190002,266.709991,268.899994,252.374252,2618300,299
2019-04-24,268.890015,269.209991,268.230011,268.369995,251.876831,1393400,300
2019-04-25,268.279999,268.880005,266.980011,268.269989,251.782928,1237400,301
2019-04-26,268.279999,269.540009,267.459991,269.5,252.937347,2172600,302
2019-04-29,269.559998,270.410004,269.459991,269.839996,253.25647,1892500,303
2019-04-30,269.559998,270.309998,268.109985,270.01001,253.416016,2024600,304
2019-05-01,270.679993,270.869995,268,268.040009,251.567093,2669400,305
2019-05-02,267.880005,268.799988,265.929993,267.51001,251.069717,3009000,306
2019-05-03,268.920013,270.320007,268.700012,270.049988,253.453506,1969000,307
2019-05-06,265.649994,269.359985,265.309998,268.980011,252.449326,3966900,308
2019-05-07,266.480011,267.079987,262.480011,264.619995,248.357269,4752500,309
2019-05-08,264.140015,265.820007,263.470001,264.100006,247.869217,2662500,310
2019-05-09,261.940002,263.839996,260.200012,263.290009,247.109039,3094800,311
2019-05-10,262.369995,265.380005,259.269989,264.519989,248.263428,3131900,312
2019-05-13,259.369995,260.339996,257.070007,258.029999,242.172302,5548200,313
2019-05-14,258.98999,261.820007,258.839996,260.269989,244.274628,4702600,314
2019-05-15,258.630005,262.450012,258.399994,261.809998,245.719971,2444100,315
2019-05-16,262.470001,265.600006,262.450012,264.209991,247.972458,3221500,316
2019-05-17,261.890015,265.019989,261.859985,262.609985,246.470779,2719500,317
2019-05-20,260.899994,262.109985,260.019989,260.820007,244.790833,2762600,318
2019-05-21,262.5,263.51001,262.25,263.029999,246.86499,2760500,319
2019-05-22,262.119995,263.290009,261.869995,262.309998,246.18924,3421500,320
2019-05-23,260.079987,260.100006,257.679993,259.23999,243.307938,3813200,321
2019-05-24,260.600006,260.98999,259.059998,259.690002,243.73024,1833100,322
2019-05-28,259.959991,260.959991,257.290009,257.359985,241.543457,2565900,323
2019-05-29,256.130005,256.519989,254.100006,255.589996,239.882248,4593500,324
2019-05-30,256.279999,257.179993,255.139999,256.299988,240.548569,2977200,325
2019-05-31,253.630005,254.490005,252.770004,252.869995,237.329407,3698600,326
2019-06-03,252.830002,253.960007,250.770004,252.119995,236.625504,3825600,327
2019-06-04,254.479996,257.76001,254.029999,257.670013,241.834412,3536300,328
2019-06-05,259.23999,259.880005,257.420013,259.850006,243.880447,2646500,329
2019-06-06,260.170013,262.26001,259.51001,261.540009,245.466568,2277500,330
2019-06-07,262.619995,265.290009,262.450012,264.149994,247.916122,1877400,331
2019-06-10,265.76001,267.100006,265.299988,265.390015,249.079987,2845900,332
2019-06-11,267.25,267.649994,264.690002,265.339996,249.033005,1894500,333
2019-06-12,265.119995,265.700012,264.359985,264.839996,248.563736,1711900,334
2019-06-13,265.820007,266.359985,265.109985,266.019989,249.671188,1813700,335
2019-06-14,265.709991,266.290009,264.910004,265.619995,249.295807,1203300,336
2019-06-17,265.940002,266.559998,265.619995,265.859985,249.521057,1782500,337
2019-06-18,267.649994,269.660004,267.299988,268.51001,252.008209,2340700,338
2019-06-19,268.73999,269.720001,267.76001,269.220001,252.674576,1684500,339
2019-06-20,271.940002,272.190002,269.730011,271.730011,255.030334,3288100,340
2019-06-21,271.529999,272.790009,271.170013,271.410004,254.730011,2226000,341
2019-06-24,271.589996,271.920013,270.899994,271.059998,254.401489,3518400,342
2019-06-25,271.100006,271.130005,268.269989,268.380005,251.886185,2287100,343
2019-06-26,269.299988,269.820007,268.019989,268.119995,251.642136,2988700,344
2019-06-27,267.48999,268.190002,267.170013,267.670013,252.525223,2054600,345
2019-06-28,268.700012,269.549988,268.179993,269.149994,253.921478,2883300,346
2019-07-01,272.459991,272.649994,270.299988,271.440002,256.081909,4497900,347
2019-07-02,271.470001,272.25,270.619995,272.230011,256.82724,3040700,348
2019-07-03,272.910004,274.369995,272.76001,274.320007,258.798981,2335800,349
2019-07-05,273.140015,274.25,271.859985,273.970001,258.468781,3362500,350
2019-07-08,272.790009,273.059998,272.029999,272.600006,257.17627,3131800,351
2019-07-09,271.399994,273.220001,271.339996,272.940002,257.49704,2532900,352
2019-07-10,274.019989,275.190002,273.459991,274.209991,258.69516,2853200,353
2019-07-11,274.869995,275.109985,273.850006,274.76001,259.21405,2249400,354
2019-07-12,275.390015,276.190002,275.059998,276.109985,260.487671,2932300,355
2019-07-15,276.529999,276.549988,275.709991,276.179993,260.55368,1466200,356
2019-07-16,276.119995,276.269989,274.98999,275.279999,259.70462,1564000,357
2019-07-17,275.279999,275.399994,273.420013,273.420013,257.94986,1758100,358
2019-07-18,272.910004,274.790009,272.470001,274.420013,258.893311,3461100,359
2019-07-19,275.519989,275.540009,272.700012,272.950012,257.5065,2319400,360
2019-07-22,273.320007,274.109985,272.790009,273.609985,258.12912,1304100,361
2019-07-23,274.709991,275.5,273.890015,275.48999,259.902771,1753000,362
2019-07-24,274.779999,276.790009,274.670013,276.76001,261.100922,1669900,363
2019-07-25,276.410004,276.410004,274.679993,275.410004,259.827301,1874200,364
2019-07-26,276.200012,277.549988,276.100006,277.380005,261.685852,1796900,365
2019-07-29,277.230011,277.269989,276.26001,276.880005,261.214142,2925900,366
2019-07-30,275.450012,276.559998,275.040009,276.209991,260.582001,1751100,367
2019-07-31,276.390015,276.609985,271.070007,273.079987,257.62915,4910000,368
2019-08-01,273.279999,276.279999,269.940002,270.790009,255.468704,6921000,369
2019-08-02,269.890015,270.079987,267.149994,268.809998,253.600708,5310400,370
2019-08-05,264.570007,264.679993,258.700012,260.880005,246.119446,7354000,371
2019-08-06,262.529999,264.470001,261.059998,264.23999,249.289276,4366800,372
2019-08-07,261.160004,265.230011,258.98999,264.420013,249.459183,4261200,373
2019-08-08,266,269.589996,265.399994,269.579987,254.327118,3618800,374
2019-08-09,268.720001,269.290009,266,267.700012,252.553574,2616300,375
2019-08-12,266.23999,266.790009,263.570007,264.559998,249.591171,2104500,376
2019-08-13,264.220001,270.100006,263.910004,268.660004,253.459167,3402300,377
2019-08-14,264.559998,265.149994,260.570007,260.570007,245.826935,4354800,378
2019-08-15,261.619995,262.269989,259.339996,261.390015,246.600571,2775200,379
2019-08-16,263.070007,265.679993,263.019989,265.220001,250.213852,2432700,380
2019-08-19,268.359985,269.140015,267.640015,268.480011,253.289413,1430800,381
2019-08-20,267.980011,268.48999,266.290009,266.399994,251.327072,1865000,382
2019-08-21,268.579987,268.929993,267.920013,268.559998,253.364822,2007400,383
2019-08-22,269.279999,269.910004,266.700012,268.459991,253.270447,1883700,384
2019-08-23,267.190002,268.839996,260.329987,261.570007,246.770386,4184200,385
2019-08-26,263.809998,264.470001,262.269989,264.470001,249.506256,2260000,386
2019-08-27,265.920013,266.26001,262.709991,263.429993,248.525177,2490400,387
2019-08-28,262.730011,265.450012,262,265.26001,250.251648,3124000,388
2019-08-29,267.910004,269.230011,266.899994,268.709991,253.506424,3128700,389
2019-08-30,270.149994,270.209991,267.660004,268.600006,253.402618,4209200,390
2019-09-03,266.829987,267.799988,265.679993,267.109985,251.996872,3368500,391
2019-09-04,269.25,270.059998,268.480011,269.970001,254.695084,1486100,392
2019-09-05,272.570007,274.440002,272.459991,273.540009,258.06311,1755800,393
2019-09-06,273.929993,274.390015,273.190002,273.73999,258.25177,1890800,394
2019-09-09,274.799988,274.829987,272.959991,273.809998,258.317841,2158500,395
2019-09-10,273.109985,273.880005,271.869995,273.869995,258.37442,1870400,396
2019-09-11,274.149994,275.839996,273.5,275.839996,260.232941,2080300,397
2019-09-12,276.709991,277.799988,275.940002,276.649994,260.997101,2433700,398
2019-09-13,277.209991,277.540009,276.149994,276.579987,260.931122,2292000,399
2019-09-16,275.380005,276.100006,275.040009,275.670013,260.072571,1432400,400
2019-09-17,275.459991,276.480011,275.339996,276.420013,260.780182,1789200,401
2019-09-18,276,276.679993,273.950012,276.589996,260.94043,2028700,402
2019-09-19,277,277.980011,276.230011,276.529999,260.883911,2267900,403
2019-09-20,277.179993,277.410004,274.5,275.049988,259.487701,2052700,404
2019-09-23,274.589996,275.899994,274.329987,275.23999,259.66684,1286400,405
2019-09-24,276.309998,276.679993,272.059998,272.959991,257.5159,5124900,406
2019-09-25,273.079987,275.079987,271.600006,274.630005,259.0914,2649200,407
2019-09-26,273.339996,273.549988,271.350006,272.790009,258.580566,2355000,408
2019-09-27,273.559998,273.589996,269.720001,271.26001,257.130219,2836500,409
2019-09-30,271.820007,273.269989,271.790009,272.600006,258.400391,2735200,410
2019-10-01,273.440002,274.079987,269.089996,269.320007,255.291229,3696000,411
2019-10-02,267.730011,267.730011,263.25,264.570007,250.788666,4463500,412
2019-10-03,264.350006,266.730011,261.589996,266.670013,252.779282,2988800,413
2019-10-04,267.450012,270.559998,267.359985,270.369995,256.286499,1907800,414
2019-10-07,269.559998,271.160004,268.899994,269.209991,255.186935,1821900,415
2019-10-08,267.279999,268.019989,264.959991,265.029999,251.224701,2153100,416
2019-10-09,267.040009,268.440002,266.390015,267.5,253.56604,1921200,417
2019-10-10,267.420013,270.200012,267.25,269.320007,255.291229,1559300,418
2019-10-11,272.100006,274.350006,271.940002,272.130005,257.954926,2806500,419
